ID,Unique ID,Country,Region,Date,Document name,Document ID,Paragraph text,Paragraph ID,Event 1,Event 2,Event 3,Event 4,Event 5,Event 6,Event 7,Event 8,Sanctions event,Target group,Duration mentioned
647,105025,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2044,1050,"And the first step is a change of emphasis that we hope that people will act on this week. We said that you should work from home if you can, and only go to work if you must.",25,,,,,,,,,,,
648,105026,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2045,1050,"We now need to stress that anyone who can’t work from home, for instance those in construction or manufacturing, should be actively encouraged to go to work.",26,,,,Exceptions from lockdown rules,,,,,,,
649,105027,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2046,1050,"And we want it to be safe for you to get to work. So you should avoid public transport if at all possible – because we must and will maintain social distancing, and capacity will therefore be limited.",27,,,,,,,,,,,
650,105028,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2047,1050,"So work from home if you can, but you should go to work if you can’t work from home.",28,,,,Work at home,,,,,,,
651,105029,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2048,1050,And to ensure you are safe at work we have been working to establish new guidance for employers to make workplaces COVID-secure.,29,,,,,,,,,,,
652,105030,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2049,1050,"And when you do go to work, if possible do so by car or even better by walking or bicycle. But just as with workplaces, public transport operators will also be following COVID-secure standards.",30,,,,Transportation rules,,,,,,,
653,105031,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2050,1050,"And from this Wednesday, we want to encourage people to take more and even unlimited amounts of outdoor exercise. You can sit in the sun in your local park, you can drive to other destinations, you can even play sports but only with members of your own household.",31,,,Authorization to do sport activities,,,,,,,,
654,105032,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2051,1050,You must obey the rules on social distancing and to enforce those rules we will increase the fines for the small minority who break them.,32,,,Social distancing,,,,,,Fine,,
655,105033,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2052,1050,"And so every day, with ever increasing data, we will be monitoring the R and the number of new infections, and the progress we are making, and if we as a nation begin to fulfil the conditions I have set out, then in the next few weeks and months we may be able to go further.",33,,,,,,,,,,,
656,105034,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2053,1050,"In step two – at the earliest by June 1 – after half term – we believe we may be in a position to begin the phased reopening of shops and to get primary pupils back into schools, in stages, beginning with reception, Year 1 and Year 6.",34,,,,School opening,,,,,,,June 2020
657,105035,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2054,1050,Our ambition is that secondary pupils facing exams next year will get at least some time with their teachers before the holidays. And we will shortly be setting out detailed guidance on how to make it work in schools and shops and on transport.,35,,,,School opening,,,,,,,
658,105036,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2055,1050,"And step three - at the earliest by July - and subject to all these conditions and further scientific advice; if and only if the numbers support it, we will hope to re-open at least some of the hospitality industry and other public places, provided they are safe and enforce social distancing.",36,,,,,,,,,,,
659,105037,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2056,1050,"Throughout this period of the next two months we will be driven not by mere hope or economic necessity. We are going to be driven by the science, the data and public health.",37,,,,,,,,,,,
660,105038,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2057,1050,"And I must stress again that all of this is conditional, it all depends on a series of big Ifs. It depends on all of us – the entire country – to follow the advice, to observe social distancing, and to keep that R down.",38,,,,,,,,,,,
661,105039,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2058,1050,"And to prevent re-infection from abroad, I am serving notice that it will soon be the time – with transmission significantly lower – to impose quarantine on people coming into this country by air.",39,,,Self-isolation / quarantine,,,,,,,Travelers from abroad,
662,105040,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2059,1050,"And it is because of your efforts to get the R down and the number of infections down here, that this measure will now be effective. And of course we will be monitoring our progress locally, regionally, and nationally and if there are outbreaks, if there are problems, we will not hesitate to put on the brakes.",40,,,,,,,,,,,
663,105041,UK,UK,10.05.2020,Prime Minister's statement on coronavirus (COVID-19): 10 May 2060,1050,"We have been through the initial peak – but it is coming down the mountain that is often more dangerous. We have a route, and we have a plan, and everyone in government has the all-consuming pressure and challenge to save lives, restore livelihoods and gradually restore the freedoms that we need.",41,,,,,,,,,,,
664,10511,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 7 Subordinate legislation making powers,1051,"A power to make subordinate legislation conferred by virtue of Part 1 includes power to make— (a)incidental, supplementary, consequential, transitional, transitory or saving provision, (b)different provision for different purposes or areas.",1,Changes in legislative powers,,,,,,,,,,
665,10522,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 8 Power to suspend and revive provisions ,1052,"(1)The Scottish Ministers may by regulations—
(a)suspend the operation of any provision of Part 1,
(b)revive the operation of a provision so suspended.",2,Extention of executive powers,,,,,,,,,,
666,10523,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 8 Power to suspend and revive provisions ,1052,(2)Sections 15 to 17 of the Interpretation and Legislative Reform (Scotland) Act 2010 (effect of repeals) apply to the suspension of a provision by regulations under subsection (1)(a) as if the provision had been repealed by an Act.,3,,,,,,,,,,,
667,10524,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 8 Power to suspend and revive provisions ,1052,(3)The powers in subsection (1) may be exercised more than once in relation to the same provision.,4,,,,,,,,,,,
668,10525,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 8 Power to suspend and revive provisions ,1052,"(4)Regulations under this section may make—
(a)different provision for different purposes or areas,
(b)consequential provision,
(c)transitional, transitory or saving provision.",5,,,,,,,,,,,
669,10526,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 8 Power to suspend and revive provisions ,1052,(5)The power under subsection (4)(b) and (c) includes power to modify any enactment (including this Act).,6,,,,,,,,,,,
670,10527,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 8 Power to suspend and revive provisions ,1052,"(6)Regulations under this section—
(a)which add to, replace or omit any part of the text of an Act are subject to the affirmative procedure,
(b)otherwise, are subject to the negative procedure.",7,,,,,,,,,,,
671,10531,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,(1)Part 1 expires on 30 September 2020.,1,,,,,,,,,,,September 2020
672,10532,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,(2)Subsection (1) is subject to section 10 (power to bring forward expiry).,2,,,,,,,,,,,
673,10533,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,"(3)The Scottish Ministers may by regulations— (a)amend subsection (1) so as to replace “30 September 2020” with “31 March 2021”,",3,,,,,,,,,,,March 2021
674,10534,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,(3)The Scottish Ministers may by regulations(b)further amend subsection (1) so as to replace “31 March 2021” with “30 September 2021”.,4,,,,,,,,,,,September 2021
675,10535,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,(4)The power conferred by subsection (3)(b) may be used only after 30 September 2020.,5,,,,,,,,,,,
676,10536,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,(5)Regulations under subsection (3) are subject to the affirmative procedure.,6,,,,,,,,,,,
677,10537,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,"(6)Before laying a draft Scottish statutory instrument containing regulations under subsection (3) before the Scottish Parliament in accordance with section 29(2) of the Interpretation and Legislative Reform (Scotland) Act 2010 (instruments subject to affirmative procedure), the Scottish Ministers must lay before the Parliament a statement of their reasons why the regulations should be made.",7,Accountability measures,,,,,,,,,,
678,10538,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,(7)Subsection (8) applies if regulations under subsection (3) are made in accordance with paragraph 23 of schedule 7 of the Coronavirus (Scotland) Act 2020.,8,,,,,,,,,,,
679,10539,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,"(8)The Scottish Ministers must, at the same time as laying the regulations before the Parliament in accordance with paragraph 26 of that schedule, lay before the Parliament a statement of their reasons for making the regulations.",9,Accountability measures,,,,,,,,,,
680,105310,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,"(9)The Scottish Ministers may by regulations make— (a)consequential provision, (b)transitional, transitory or saving provision,in connection with the expiry under subsection (1) of any provision of this Act.",10,Extention of executive powers,,,,,,,,,,
681,105311,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,"(10)Regulations under subsection (9) may—
(a)make different provision for different purposes or areas,
(b)modify any enactment (including this Act).",11,,,,,,,,,,,
682,105312,UK,SCT,26.05.2020,Coronavirus (Scotland) (No.2) Act 2020 Section 9 Expiry,1053,"(11)Regulations under subsection (9)—
(a)which add to, replace or omit any part of the text of an Act are subject to the affirmative procedure,
(b)otherwise, are subject to the negative procedure.",12,,,,,,,,,,,
683,10541,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 3 Review of restrictions and requirements,1054,"1) This regulation applies where a person (“P”) arrives in Scotland— (a)from outside the common travel area, or$ (b)from within the common travel area, if P has been outside the common travel area at any time in the period beginning with the 14th day before P’s arrival into Scotland.",1,,,,,,,,,,Travelers from abroad,
684,10542,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 3 Review of restrictions and requirements,1054,"(2) P must provide to the Secretary of State— (a)P’s passenger information, and (b)where P is accompanied by any child for whom P has responsibility, passenger information pertaining to that child.",2,,Provision of personal information,,,,,,,,Travelers from abroad,
685,10543,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 3 Review of restrictions and requirements,1054,"(3) The requirement in paragraph (2) can be complied with— (a)by P prior to P’s arrival into Scotland submitting electronically to the Secretary of State a Passenger Locator Form containing—
(i)P’s passenger information, an (ii)where P is accompanied by any child for whom P has responsibility, passenger information pertaining to that child,",3,,Provision of personal information,,,,,,,,Travelers from abroad,
686,10544,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 3 Review of restrictions and requirements,1054,"(b)where P has arrived in Scotland from England, Wales or Northern Ireland by P prior to P’s arrival into England, Wales or Northern Ireland having submitted electronically to the Secretary of State a Passenger Locator Form containing— (i)P’s passenger information, and (ii)where P is accompanied by any child for whom P has responsibility, passenger information pertaining to that child, or",4,,Provision of personal information,,,,,,,,,
687,10545,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 3 Review of restrictions and requirements,1054,"(c)by P as soon as reasonably practicable upon arriving in Scotland submitting electronically, using a facility provided by the Secretary of State for this purpose, a Passenger Locator Form, containing—
(i)P’s passenger information, and (ii)where P is accompanied by any child for whom P has responsibility, passenger information pertaining to that child.",5,,,,,,,,,,,
688,10556,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 3 Review of restrictions and requirements,1055,"(4) P is not required to comply with the requirement in paragraph (2) where P is— (a)a child and the child’s passenger information has been provided under paragraph (3)(a)(ii), (b)(ii) or (c)(ii) by another person, (b)a person described in described in regulation 7(1)(a), or (c)a person described in any of paragraphs 1 to 4 of schedule 2.",6,,,,,,,,,,,
689,10567,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 3 Review of restrictions and requirements,1056,(5) A person who has provided passenger information in accordance with paragraph (3)(a) or (b) must provide evidence that they have done so if requested by an immigration officer.,7,,Provision of personal information,,,,,,,,,
690,10578,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 3 Review of restrictions and requirements,1057,(6) Nothing in this regulation requires P to provide passenger information if the information is not within P’s knowledge or possession or under P’s control.,8,,Provision of personal information,,,,,,,,,
691,10581,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(1) This regulation applies where a person (“P”)— (a)arrives in Scotland from outside the common travel area, or (b)arrives in Scotland from elsewhere within the common travel area, and has within the preceding 14 days been outside the common travel area.",1,,,,,,,,,,,
692,10582,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(2) P must, on their arrival in Scotland, travel without undue delay to specified premises in Scotland and, except to the extent that a defence would be available under regulation 9(6), must not leave those premises until whichever is the earlier of— (a)the end of the fourteenth day after the day on which they arrived in the common travel area, or (b)their departure from Scotland.",2,,Restrictions of freedom of movement,,,,,,,,,
693,10583,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(3) For the purposes of this regulation, the “specified premises” are—
(a)unless paragraph (b) or (c) applies—
(i)an address specified in P’s Passenger Locator Form as the place they intend to stay in for the duration of the period specified in paragraph (2) as required by regulation 3, where P has completed a Passenger Locator Form,
(ii)an address specified as the place they intend to stay for the duration of the period specified in paragraph (2) where P has completed a form equivalent to a Passenger Locator Form pursuant to an enactment in England, Wales or Northern Ireland,
(iii)the premises at which they intend to stay for such part of the period specified in paragraph (2) as will apply while in Scotland where P is a person described in paragraph (1)(b) who has not completed a Passenger Locator Form or equivalent form as described in head (ii),
(iv)the premises at which they intend to stay for such part of the period specified in paragraph (2) as will apply while in Scotland, where P is a person described in paragraph 1 of schedule 2 (other than one described in regulation 7(1)(c)(i)), or
(v)where it is not possible for P to stay at a place in accordance with paragraph (i) to (iv), in accommodation facilitated by the Secretary of State for P for the purposes of paragraph (2),",3,,,,,,,,,,,
694,10584,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(b)where P is an asylum seeker, in accommodation provided or arranged under section 4, 95 or 98 of the Immigration and Asylum Act 1999(1), or",4,,,,,,,,,,Asylum seekers,
695,10585,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(c)where P is a person described in paragraph 9(1) of schedule 10 of the Immigration Act 2016(2) (powers of Secretary of State to enable person to meet bail conditions), in accommodation provided or arranged under that paragraph.",5,,,,,,,,,,,
696,10586,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(4) For the purposes of this regulation, where the specified premises are residential premises those premises include any garden, yard, passage, stair, garage, outhouse or other appurtenance of such premises.",6,,,,,,,,,,,
697,10587,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(5) Where P is a person described in paragraph 38 of schedule 2, paragraph (3)(a)(i) applies with the modification that the address at which P intends to stay for the purposes of regulation 6(2) must be the named farm (within the meaning of paragraph 38 of schedule 2).",7,,,,,,,,,,,
698,10588,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(6) P may not leave, or be outside of, the premises where they are staying in accordance with paragraph (2) in reliance on any reasonable excuse described in regulation 8(4) or (5) of the Health Protection (Coronavirus) (Restrictions) (Scotland) Regulations 2020 (offences and penalties) except to the extent that such excuse falls within the reasons specified in regulation 10(4)(3).",8,,Restrictions of freedom of movement,,,,,,,,,
699,10589,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,"(7) If P is a child, any person who has responsibility for the child must ensure, so far as reasonably practicable, that the child complies with this regulation.",9,,,,,,,,,,,
700,105810,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 6 Requirement for travellers to stay in specified premises,1058,(8) Nothing in this regulation affects the operation of any requirement or restriction on P by virtue of schedule 21 of the Coronavirus Act 2020(4) (powers relating to potentially infectious persons) or by virtue of an order made under Part 4 of the Public Health etc. (Scotland) Act 2008(5).,10,,,,,,,,,,,
701,10591,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(1) Where a constable has reasonable grounds for suspecting that a person (“P”) has contravened the requirement in regulation 6(2) the constable may— (a)direct P to return to the place where P is staying in accordance with regulation 6(2),",1,Extension of police powers / duties,Restrictions of freedom of movement,,,,,,,,,
702,10592,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(1) Where a constable has reasonable grounds for suspecting that a person (“P”) has contravened the requirement in regulation 6(2) the constable may remove P to the place where P is staying in accordance with regulation 6(2), or",2,Extension of police powers / duties,,,,,,,,Remove the person,,
703,10593,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(1) Where a constable has reasonable grounds for suspecting that a person (“P”) has contravened the requirement in regulation 6(2) the constable may where it is not practicable or appropriate in the circumstances to take the action in sub-paragraph (a) or (b), remove P to a hotel or other accommodation facilitated by the Secretary of State.",3,Extension of police powers / duties,,,,,,,,Remove the person,,
704,10594,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,(2) Paragraph (1)(b) and (c) do not apply where P is a person described in paragraph 1 of schedule 2.,4,,,,,,,,,,,
705,10595,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(3) A constable exercising the power in paragraph (1) may use reasonable force, if necessary, in doing so.",5,Extension of police powers / duties,,,,,,,,,,
706,10596,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(4) Where a child is outside of the place where they are staying in accordance with regulation 6(2) and is accompanied by an individual who has responsibility for the child (“A”)— (a)a constable may direct A to take the child to the place where the child is staying in accordance with regulation 6(2), and",6,Extension of police powers / duties,,,,,,,,,Children,
707,10597,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(4) Where a child is outside of the place where they are staying in accordance with regulation 6(2) and is accompanied by an individual who has responsibility for the child (“A”) A must, so far as reasonably practicable, ensure that the child complies with any direction or instruction given by a constable to the child.",7,Extension of police powers / duties,,,,,,,,,Children,
708,10598,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(5) Where a constable has reasonable grounds for suspecting that a child has repeatedly contravened the requirement in regulation 6(2), the constable may direct any individual who has responsibility for the child to ensure, so far as reasonably practicable, that the child complies with that requirement.",8,Extension of police powers / duties,,,,,,,,,Children,
709,10599,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(6) A constable may only exercise a power in paragraph (1), (4), or (5) if the constable considers that it is a necessary and proportionate means of ensuring compliance with the requirement in regulation 6(2).",9,Extension of police powers / duties,,,,,,,,,,
710,105910,UK,SCT,08.06.2020,The Health Protection (Coronavirus) (International Travel) (Scotland) Regulations 2020 Section 8 Enforcement of requirement in regulation 6,1059,"(7) A constable exercising a power under paragraph (1), (4) or (5) may give to P or A any direction or instruction the constable considers necessary and proportionate.",10,Extension of police powers / duties,,,,,,,,,,
711,10601,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,"(1) A person who arrives in England from outside the common travel area must, subject to paragraph (2), provide on the Passenger Locator Form the information set out in Schedule 1 (“passenger information”) on their arrival.",1,,Provision of personal information,,,,,,,,,
712,10602,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,"(2) A person who presents at immigration control at the Channel Tunnel shuttle terminal area in France(1), with the intention of boarding a shuttle service destined for the United Kingdom, must provide on the Passenger Locator Form their passenger information on so presenting.",2,,Provision of personal information,,,,,,,,,
713,10603,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,"(3) Subject to paragraph (4), a person who arrives in England from within the common travel area who has been outside the common travel area at any time in the period beginning with the 14th day before the date of their arrival in England must provide on the Passenger Locator Form their passenger information on their arrival.",3,,Provision of personal information,,,,,,,,,
714,10604,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,"(4) Paragraph (3) does not apply to a person described in that paragraph who arrives in England from Scotland, Wales or Northern Ireland and who has completed a form equivalent to a Passenger Locator Form pursuant to an enactment in Scotland, Wales or Northern Ireland, specifying an address in England where that person intends to self-isolate.",4,,,Self-isolation,,,,,,,,
715,10605,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,"(5) A person who is travelling with a child for whom they have responsibility, must ensure that passenger information is provided in relation to that child on the Passenger Locator Form— (a)on their arrival in England, in the case of a person described in paragraph (1) or (3), or (b)when they present at immigration control, in the case of a person described in paragraph (2).",5,,Provision of personal information,,,,,,,,,
716,10606,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,"(6) If a person described in any of paragraphs (1) to (3) provides their passenger information, and any passenger information required by virtue of paragraph (5), on the Passenger Locator Form in the 48 hours before they are required to do so, then they are treated as having complied with those paragraphs (as applicable).",6,,Provision of personal information,,,,,,,,,
717,10607,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,(7) A person who has provided passenger information in advance in accordance with paragraph (6) must provide evidence that they have done so if requested by an immigration officer.,7,,Provision of personal information,,,,,,,,,
718,10608,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,"(8) If passenger information changes or becomes available to a person required to self-isolate during that person’s period of self-isolation in England that person must, as soon as reasonably possible take all reasonable steps to complete a Passenger Locator Form, or a new Passenger Locator Form, as the case may be.",8,,Provision of personal information,Self-isolation,,,,,,,,
719,10609,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,(9) Nothing in this regulation requires a person to provide any information if that information is not within their possession or control.,9,,,,,,,,,,,
720,106010,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,(10) A person described in regulation 4(12) or in any of paragraphs 1 to 4 of Schedule 2 is not required to comply with this regulation.,10,,,,,,,,,,,
721,106011,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 3 Requirement to provide information ",1060,"(11) For the purposes of this regulation, “shuttle service” has the meaning given in section 1(9) of the Channel Tunnel Act 1987(2).",11,,,,,,,,,,,
722,10611,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(1) This regulation applies where a person (“P”)— (a)arrives in England from outside the common travel area, or
(b)arrives in England from within the common travel area, and has at any time in the period beginning with the 14th day before the date of their arrival in England, been outside the common travel area.",1,,,,,,,,,,,
723,10612,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,(2) P must remain in isolation from others (“self-isolate”) in accordance with this regulation.,2,,,Self-isolation,,,,,,,,
724,10613,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(3) P must self-isolate— (a)unless sub-paragraph (b) or (c) applies—
(i)in the case of a person described in paragraph (1)(a), at an address specified in P’s Passenger Locator Form as the intended place of self-isolation, as required by regulation 3 and paragraph 2(a) of Schedule 1,
",3,,,Self-isolation,,,,,,,,
725,10614,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(3) P must self-isolate (a)unless sub-paragraph (b) or (c) applies— (ii)in the case of a person described in paragraph (1)(b), or a person described in paragraph 1 of Schedule 2 (other than one described in paragraph (13)(a)(i)), at a place at which they intend to self-isolate while in England,",4,,,Self-isolation,,,,,,,,
726,10615,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(3) P must self-isolate (a)unless sub-paragraph (b) or (c) applies— (iii)where it is not possible for P to self-isolate in accordance with paragraph (i) or (ii), in accommodation facilitated by the Secretary of State for the purposes of P’s self-isolation,",5,,,Self-isolation,,,,,,,,
727,10616,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(3) P must self-isolate 
(b)where P is an asylum seeker, in accommodation provided or arranged under section 4, 95 or 98 of the Immigration and Asylum Act 1999(1),",6,,,Self-isolation,,,,,,,Asylum seeker,
728,10617,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(3) P must self-isolate (c)where P is a person described in paragraph 9(1) of Schedule 10 to the Immigration Act 2016 (powers of Secretary of State to enable person to meet bail conditions), in accommodation provided or arranged under that paragraph.",7,,,Self-isolation,,,,,,,,
729,10618,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(4) The address specified by P in the Passenger Locator Form as the intended place of self-isolation must be—(a)their home,
(b)the home of a friend or family member, or
(c)a hotel, hostel, bed and breakfast accommodation, or other suitable place.",8,,,Self-isolation,,,,,,,,
730,10619,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(5) More than one address may be specified in the Passenger Locator Form where— (a)a legal obligation requires P to change addresses, or
(b)it is necessary for P to stay overnight at an address on their arrival in England before travelling directly to another address at which they will be self-isolating.",9,,,,,,,,,,,
731,106110,UK,ENG,08.06.2020,"The Health Protection (Coronavirus, International Travel) (England) Regulations 2020 Section 4 Requirement to self-isolate ",1061,"(6) In paragraph (3)(a)(ii) “a place at which they intend to self-isolate while in England” means—

(a)where the person has completed a Passenger Locator Form, at an intended place of self-isolation specified in that form,
(b)where the person has completed a form equivalent to a Passenger Locator Form pursuant to an enactment in Scotland, Wales or Northern Ireland, at an intended place of self-isolation specified in that form,
(c)in any other case at a place described in paragraph (4)(a) to (c).",10,,,Self-isolation,,,,,,,,
